START DATE,Q,dQdt,Mode,log_Q,log_dQdt,WATERYEAR,Fire,END DATE
2010-06-12,7.532971768400001e-05,-1.311983472000001e-05,Raw,-4.123033660186036,-4.882071636046037,2010,Pre-fire,
2010-06-13,6.395919426e-05,-1.1370523424000006e-05,Raw,-4.194097016011481,-4.944219542794881,2010,Pre-fire,
2010-06-14,5.488464191200001e-05,-9.074552347999995e-06,Raw,-4.260549164948642,-5.042174789717588,2010,Pre-fire,
2010-06-15,4.8543388464000014e-05,-6.341253447999993e-06,Raw,-4.313869911979042,-5.197824888530725,2010,Pre-fire,
2010-06-16,4.4935433916e-05,-3.607954548000011e-06,Raw,-4.347411060217593,-5.442738942215773,2010,Pre-fire,
2010-06-17,4.1327479368000006e-05,-3.6079545479999973e-06,Raw,-4.383761082256436,-5.442738942215774,2010,Pre-fire,
2010-06-18,3.717286504e-05,-4.1546143280000045e-06,Raw,-4.429773965051407,-5.381469285476851,2010,Pre-fire,
2010-06-19,3.4439566140000006e-05,-2.7332988999999953e-06,Raw,-4.462942328304061,-5.563312873421625,2010,Pre-fire,
2010-06-20,3.2252927020000004e-05,-2.1866391200000017e-06,Raw,-4.491430866115499,-5.66022288642968,2010,Pre-fire,
2010-06-21,2.9956955944000007e-05,-2.2959710759999977e-06,Raw,-4.523502319273273,-5.639033587359743,2010,Pre-fire,
2010-06-22,2.8098312692000003e-05,-1.8586432520000035e-06,Raw,-4.551319758762367,-5.730803960715387,2010,Pre-fire,
2010-06-23,2.6786329220000004e-05,-1.3119834719999997e-06,Raw,-4.5720867977291295,-5.882071636046037,2010,Pre-fire,
2010-06-24,2.4927685968e-05,-1.8586432520000035e-06,Raw,-4.603318035093208,-5.730803960715387,2010,Pre-fire,
2010-06-25,2.3615702496000004e-05,-1.3119834719999963e-06,Raw,-4.6267991309427305,-5.882071636046038,2010,Pre-fire,
2010-06-26,2.2741046848e-05,-8.746556480000054e-07,Raw,-4.6431895471309,-6.058162895101716,2010,Pre-fire,
2010-06-27,2.1319731420000003e-05,-1.4213154279999957e-06,Raw,-4.671218270731144,-5.847309529786826,2010,Pre-fire,
2010-06-28,2.0445075772000004e-05,-8.746556479999986e-07,Raw,-4.689411275557163,-6.058162895101719,2010,Pre-fire,
2010-06-29,1.9461088168000003e-05,-9.839876040000014e-07,Raw,-4.710832879784768,-6.007010372654336,2010,Pre-fire,
2010-06-30,1.9023760344e-05,-4.373278240000044e-07,Raw,-4.720703633811062,-6.359192890765695,2010,Pre-fire,
2010-07-01,1.858643252e-05,-4.373278239999976e-07,Raw,-4.730803960715388,-6.359192890765701,2010,Pre-fire,
2010-07-03,1.7711776872000005e-05,-8.746556479999952e-07,Raw,-4.7517378675510304,-6.05816289510172,2010,Pre-fire,
2010-07-04,1.7274449048000004e-05,-4.37327824000001e-07,Raw,-4.762595795139239,-6.359192890765699,2010,Pre-fire,
2010-07-05,1.6290461444000003e-05,-9.839876040000014e-07,Raw,-4.788066613681387,-6.007010372654336,2010,Pre-fire,
2010-07-06,1.5415805796e-05,-8.74655648000002e-07,Raw,-4.8120337694382815,-6.0581628951017175,2010,Pre-fire,
2010-07-07,1.4978477972000003e-05,-4.373278239999976e-07,Raw,-4.8245323149372545,-6.359192890765701,2010,Pre-fire,
2010-07-08,1.4541150148000002e-05,-4.37327824000001e-07,Raw,-4.837401241126576,-6.359192890765699,2010,Pre-fire,
2010-07-09,1.4103822324000005e-05,-4.373278239999976e-07,Raw,-4.850663171794412,-6.359192890765701,2010,Pre-fire,
2010-07-10,1.3666494500000002e-05,-4.373278240000027e-07,Raw,-4.864342869085605,-6.359192890765697,2010,Pre-fire,
2010-07-11,1.3119834720000002e-05,-5.466597800000004e-07,Raw,-4.882071636046037,-6.2622828777576425,2010,Pre-fire,
2010-07-13,1.2682506896000002e-05,-4.373278239999993e-07,Raw,-4.896794892866743,-6.3591928907657,2010,Pre-fire,
2010-07-14,1.2245179072000005e-05,-4.373278239999976e-07,Raw,-4.91203485942348,-6.359192890765701,2010,Pre-fire,
2010-07-15,1.1807851248000002e-05,-4.373278240000027e-07,Raw,-4.927829126606712,-6.359192890765697,2010,Pre-fire,
2010-07-16,1.1370523424e-05,-4.373278240000027e-07,Raw,-4.944219542794881,-6.359192890765697,2010,Pre-fire,
2010-07-17,1.0933195600000002e-05,-4.373278239999976e-07,Raw,-4.961252882093662,-6.359192890765701,2010,Pre-fire,
2011-05-29,0.000110643939472,-2.591167357199999e-05,Raw,-3.9560723695898816,-4.586504536083558,2011,Pre-fire,
2011-05-30,9.664944910400002e-05,-1.3994490367999978e-05,Raw,-4.0148006170805886,-4.854042912445794,2011,Pre-fire,
2011-05-31,9.621212128000002e-05,-4.373278239999976e-07,Raw,-4.016770209943493,-6.359192890765701,2011,Pre-fire,
2011-06-01,9.4790805852e-05,-1.421315428000016e-06,Raw,-4.023233784617451,-5.84730952978682,2011,Pre-fire,
2011-06-07,8.844955240400002e-05,-1.1807851247999977e-05,Raw,-4.053304360481389,-4.927829126606713,2011,Pre-fire,
2011-06-08,7.6204373332e-05,-1.2245179072000015e-05,Raw,-4.1180201039956525,-4.912034859423479,2011,Pre-fire,
2011-06-09,6.712982098400001e-05,-9.074552347999995e-06,Raw,-4.173084510952494,-5.042174789717588,2011,Pre-fire,
2011-06-10,6.5817837512e-05,-1.3119834720000064e-06,Raw,-4.181656390835837,-5.882071636046035,2011,Pre-fire,
2011-06-11,6.3084538612e-05,-2.7332988999999953e-06,Raw,-4.20007706893793,-5.563312873421625,2011,Pre-fire,
2011-06-12,5.849259646e-05,-4.591942152000009e-06,Raw,-4.232899100072434,-5.33800359169576,2011,Pre-fire,
2011-06-14,5.991391188800001e-05,-5.466597800000011e-06,Raw,-4.222472323609293,-5.2622828777576425,2011,Pre-fire,
2011-06-15,5.357265844000001e-05,-6.3412534479999994e-06,Raw,-4.271056802065148,-5.197824888530724,2011,Pre-fire,
2011-06-16,4.766873281600001e-05,-5.903925623999995e-06,Raw,-4.321766392825076,-5.228859122270694,2011,Pre-fire,
2011-06-17,4.351411848800001e-05,-4.1546143280000045e-06,Raw,-4.361369810019974,-5.381469285476851,2011,Pre-fire,
2011-06-23,3.9468836116000006e-05,-4.045282372000002e-06,Raw,-4.4037456801880035,-5.393051158026666,2011,Pre-fire,
2011-06-24,3.3127582668e-05,-6.341253448000006e-06,Raw,-4.479810253591356,-5.197824888530724,2011,Pre-fire,
2011-06-25,2.9956955944000007e-05,-3.170626723999993e-06,Raw,-4.523502319273273,-5.4988548841947065,2011,Pre-fire,
2011-06-26,2.8098312692000003e-05,-1.8586432520000035e-06,Raw,-4.551319758762367,-5.730803960715387,2011,Pre-fire,
2011-06-27,2.7223657044000008e-05,-8.746556479999952e-07,Raw,-4.565053534997925,-6.05816289510172,2011,Pre-fire,
2011-06-29,2.7223657044000008e-05,-2.295971076000001e-06,Raw,-4.565053534997925,-5.639033587359743,2011,Pre-fire,
2011-06-30,2.4927685968e-05,-2.295971076000008e-06,Raw,-4.603318035093208,-5.639033587359741,2011,Pre-fire,
2011-07-01,2.2741046848e-05,-2.1866391200000017e-06,Raw,-4.6431895471309,-5.66022288642968,2011,Pre-fire,
2011-07-02,2.1757059244000004e-05,-9.839876039999947e-07,Raw,-4.662399805683955,-6.00701037265434,2011,Pre-fire,
2011-07-03,2.0882403596e-05,-8.746556480000054e-07,Raw,-4.680219514845934,-6.058162895101716,2011,Pre-fire,
2011-07-04,2.0007747948000003e-05,-8.746556479999952e-07,Raw,-4.698801792363232,-6.05816289510172,2011,Pre-fire,
2011-07-05,1.858643252e-05,-1.4213154280000024e-06,Raw,-4.730803960715388,-5.847309529786824,2011,Pre-fire,
2011-07-06,1.8149104696000003e-05,-4.373278239999976e-07,Raw,-4.741144794053606,-6.359192890765701,2011,Pre-fire,
2011-07-07,1.7711776872000005e-05,-4.373278239999976e-07,Raw,-4.7517378675510304,-6.359192890765701,2011,Pre-fire,
2011-07-08,1.6837121224000003e-05,-8.74655648000002e-07,Raw,-4.773732161257199,-6.0581628951017175,2011,Pre-fire,
2011-07-09,1.5853133620000002e-05,-9.839876040000014e-07,Raw,-4.799884879858687,-6.007010372654336,2011,Pre-fire,
2011-07-10,1.4978477972000003e-05,-8.746556479999986e-07,Raw,-4.8245323149372545,-6.058162895101719,2011,Pre-fire,
2011-07-11,1.4541150148000002e-05,-4.37327824000001e-07,Raw,-4.837401241126576,-6.359192890765699,2011,Pre-fire,
2011-07-20,1.7711776872000005e-05,-4.482610195999996e-06,Raw,-4.7517378675510304,-5.348469025373927,2011,Pre-fire,
2011-07-21,1.4978477972000003e-05,-2.733298900000002e-06,Raw,-4.8245323149372545,-5.563312873421624,2011,Pre-fire,
2011-07-22,1.4541150148000002e-05,-4.37327824000001e-07,Raw,-4.837401241126576,-6.359192890765699,2011,Pre-fire,
2011-07-23,1.3119834720000002e-05,-1.4213154280000008e-06,Raw,-4.882071636046037,-5.847309529786825,2011,Pre-fire,
2011-07-24,1.2682506896000002e-05,-4.373278239999993e-07,Raw,-4.896794892866743,-6.3591928907657,2011,Pre-fire,
2011-07-26,1.2245179072000005e-05,-4.373278239999976e-07,Raw,-4.91203485942348,-6.359192890765701,2011,Pre-fire,
2011-07-27,1.1807851248000002e-05,-4.373278240000027e-07,Raw,-4.927829126606712,-6.359192890765697,2011,Pre-fire,
2011-07-28,1.1370523424e-05,-4.373278240000027e-07,Raw,-4.944219542794881,-6.359192890765697,2011,Pre-fire,
2012-04-27,0.000161483299012,-1.683712122400001e-05,Raw,-3.791872386781712,-4.773732161257199,2012,Pre-fire,
2012-04-28,0.000137867596516,-2.3615702496000007e-05,Raw,-3.86053779552058,-4.6267991309427305,2012,Pre-fire,
2012-04-29,0.000117969180524,-1.9898415991999994e-05,Raw,-3.928231437410751,-4.701181494108587,2012,Pre-fire,
2012-05-05,0.0001147985538,-1.7711776871999992e-05,Raw,-3.940063583023724,-4.751737867551031,2012,Pre-fire,
2012-05-06,9.894542018e-05,-1.5853133620000005e-05,Raw,-4.004604302888459,-4.799884879858687,2012,Pre-fire,
2012-05-07,8.757489675600001e-05,-1.1370523423999992e-05,Raw,-4.057620366009424,-4.944219542794881,2012,Pre-fire,
2012-05-08,8.571625350400001e-05,-1.858643252e-06,Raw,-4.066936819409223,-5.730803960715388,2012,Pre-fire,
2012-05-09,8.167097113200001e-05,-4.045282372000002e-06,Raw,-4.087932280278263,-5.393051158026666,2012,Pre-fire,
2012-05-10,7.172176313600002e-05,-9.94920799599999e-06,Raw,-4.144349042718002,-5.002211489772568,2012,Pre-fire,
2012-05-11,6.3521866436e-05,-8.199896700000013e-06,Raw,-4.197076749703331,-5.086191618701961,2012,Pre-fire,
2012-05-12,5.947658406400001e-05,-4.045282371999995e-06,Raw,-4.225653982395482,-5.393051158026667,2012,Pre-fire,
2012-05-15,6.538050968800002e-05,-4.3732782399998407e-07,Raw,-4.184551698105251,-6.359192890765716,2012,Pre-fire,
2012-05-16,6.0351239712e-05,-5.02926997600002e-06,Raw,-4.219313804364463,-5.298495050412086,2012,Pre-fire,
2012-05-17,5.2151343012000005e-05,-8.199896699999993e-06,Raw,-4.282734503053548,-5.086191618701962,2012,Pre-fire,
2012-05-18,4.537276174000001e-05,-6.778581271999997e-06,Raw,-4.343204785381569,-5.168861192595408,2012,Pre-fire,
2012-05-19,4.0780819588000006e-05,-4.591942152000002e-06,Raw,-4.389544050284974,-5.338003591695761,2012,Pre-fire,
2012-05-20,3.8156852644000006e-05,-2.6239669439999993e-06,Raw,-4.4184274551344815,-5.581041640382056,2012,Pre-fire,
2012-05-26,5.5321969736e-05,-7.325241052000011e-06,Raw,-4.257102365253862,-5.135178079392834,2012,Pre-fire,
2012-05-27,4.8543388464000014e-05,-6.7785812719999835e-06,Raw,-4.313869911979042,-5.168861192595409,2012,Pre-fire,
2012-05-28,4.406077826800001e-05,-4.482610196000006e-06,Raw,-4.355947835952552,-5.348469025373926,2012,Pre-fire,
2012-05-29,3.9468836116000006e-05,-4.591942152000002e-06,Raw,-4.4037456801880035,-5.338003591695761,2012,Pre-fire,
2012-05-30,3.6298209392000006e-05,-3.1706267239999997e-06,Raw,-4.440114798389625,-5.498854884194706,2012,Pre-fire,
2012-05-31,3.4439566140000006e-05,-1.858643252e-06,Raw,-4.462942328304061,-5.730803960715388,2012,Pre-fire,
2012-06-01,3.3127582668e-05,-1.3119834720000064e-06,Raw,-4.479810253591356,-5.882071636046035,2012,Pre-fire,
2012-06-10,7.3908402256e-05,-1.0058539952000013e-05,Raw,-4.131306186152026,-4.997465054748106,2012,Pre-fire,
2012-06-11,6.078856753600001e-05,-1.3119834719999997e-05,Raw,-4.216178090511605,-4.882071636046037,2012,Pre-fire,
2012-06-12,5.2151343012000005e-05,-8.637224524000004e-06,Raw,-4.282734503053548,-5.06362579080322,2012,Pre-fire,
2012-06-13,4.668474521200001e-05,-5.466597799999997e-06,Raw,-4.330825007068638,-5.262282877757643,2012,Pre-fire,
2012-06-14,4.1327479368000006e-05,-5.357265844000001e-06,Raw,-4.383761082256436,-5.271056802065148,2012,Pre-fire,
2012-06-15,3.717286504e-05,-4.1546143280000045e-06,Raw,-4.429773965051407,-5.381469285476851,2012,Pre-fire,
2012-06-16,3.4439566140000006e-05,-2.7332988999999953e-06,Raw,-4.462942328304061,-5.563312873421625,2012,Pre-fire,
2012-06-17,3.181559919600001e-05,-2.6239669439999993e-06,Raw,-4.497359893107754,-5.581041640382056,2012,Pre-fire,
2012-06-18,3.0831611592e-05,-9.839876040000048e-07,Raw,-4.5110037737743,-6.007010372654335,2012,Pre-fire,
2012-06-19,2.9082300296000005e-05,-1.7493112959999973e-06,Raw,-4.536371245462595,-5.757132899437738,2012,Pre-fire,
2012-06-20,2.6786329220000004e-05,-2.295971076000001e-06,Raw,-4.5720867977291295,-5.639033587359743,2012,Pre-fire,
2012-06-21,2.5365013792000005e-05,-1.421315427999999e-06,Raw,-4.595764897202762,-5.847309529786825,2012,Pre-fire,
2012-06-22,2.4927685968e-05,-4.373278240000044e-07,Raw,-4.603318035093208,-6.359192890765695,2012,Pre-fire,
2012-06-27,3.2252927020000004e-05,-1.3119834719999997e-06,Raw,-4.491430866115499,-5.882071636046037,2012,Pre-fire,
2012-06-28,2.951962812000001e-05,-2.7332988999999953e-06,Raw,-4.529889117934674,-5.563312873421625,2012,Pre-fire,
2012-06-29,2.7223657044000008e-05,-2.295971076000001e-06,Raw,-4.565053534997925,-5.639033587359743,2012,Pre-fire,
2012-06-30,2.5911673572000005e-05,-1.311983472000003e-06,Raw,-4.586504536083558,-5.882071636046036,2012,Pre-fire,
2012-07-01,2.5365013792000005e-05,-5.466597800000004e-07,Raw,-4.595764897202762,-6.2622828777576425,2012,Pre-fire,
2012-07-02,2.3615702496000004e-05,-1.7493112960000007e-06,Raw,-4.6267991309427305,-5.757132899437737,2012,Pre-fire,
2012-07-03,2.2741046848e-05,-8.746556480000054e-07,Raw,-4.6431895471309,-6.058162895101716,2012,Pre-fire,
2012-07-04,2.1757059244000004e-05,-9.839876039999947e-07,Raw,-4.662399805683955,-6.00701037265434,2012,Pre-fire,
2012-07-05,2.0882403596e-05,-8.746556480000054e-07,Raw,-4.680219514845934,-6.058162895101716,2012,Pre-fire,
2012-07-06,2.0007747948000003e-05,-8.746556479999952e-07,Raw,-4.698801792363232,-6.05816289510172,2012,Pre-fire,
2012-07-07,1.9023760344e-05,-9.839876040000048e-07,Raw,-4.720703633811062,-6.007010372654335,2012,Pre-fire,
2012-07-08,1.8149104696000003e-05,-8.746556479999952e-07,Raw,-4.741144794053606,-6.05816289510172,2012,Pre-fire,
2012-07-09,1.7711776872000005e-05,-4.373278239999976e-07,Raw,-4.7517378675510304,-6.359192890765701,2012,Pre-fire,
2012-07-10,1.6837121224000003e-05,-8.74655648000002e-07,Raw,-4.773732161257199,-6.0581628951017175,2012,Pre-fire,
2012-07-11,1.6290461444000003e-05,-5.466597800000004e-07,Raw,-4.788066613681387,-6.2622828777576425,2012,Pre-fire,
2012-07-12,1.5853133620000002e-05,-4.37327824000001e-07,Raw,-4.799884879858687,-6.359192890765699,2012,Pre-fire,
2012-07-13,1.4978477972000003e-05,-8.746556479999986e-07,Raw,-4.8245323149372545,-6.058162895101719,2012,Pre-fire,
2012-07-14,1.4541150148000002e-05,-4.37327824000001e-07,Raw,-4.837401241126576,-6.359192890765699,2012,Pre-fire,
2012-07-19,1.3666494500000002e-05,-4.373278240000027e-07,Raw,-4.864342869085605,-6.359192890765697,2012,Pre-fire,
2012-07-20,1.3119834720000002e-05,-5.466597800000004e-07,Raw,-4.882071636046037,-6.2622828777576425,2012,Pre-fire,
2012-07-21,1.2682506896000002e-05,-4.373278239999993e-07,Raw,-4.896794892866743,-6.3591928907657,2012,Pre-fire,
2012-07-22,1.2245179072000005e-05,-4.373278239999976e-07,Raw,-4.91203485942348,-6.359192890765701,2012,Pre-fire,
2013-05-29,8.932420805200003e-05,-5.466597799999977e-06,Raw,-4.049030825561246,-5.262282877757645,2013,Pre-fire,
2013-05-30,8.298295460400001e-05,-6.341253448000013e-06,Raw,-4.081011106198181,-5.197824888530723,2013,Pre-fire,
2013-05-31,6.538050968800002e-05,-1.7602444915999996e-05,Raw,-4.184551698105251,-4.754427006061812,2013,Pre-fire,
2013-06-01,5.258867083600001e-05,-1.2791838852000008e-05,Raw,-4.27910780571983,-4.8930670203475,2013,Pre-fire,
2013-06-02,4.449810609200001e-05,-8.090564743999997e-06,Raw,-4.351658472868442,-5.092021162362686,2013,Pre-fire,
2013-06-03,3.8156852644000006e-05,-6.341253448000006e-06,Raw,-4.4184274551344815,-5.197824888530724,2013,Pre-fire,
2013-06-04,3.3564910492000004e-05,-4.591942152000002e-06,Raw,-4.474114506616475,-5.338003591695761,2013,Pre-fire,
2013-06-05,2.9956955944000007e-05,-3.6079545479999973e-06,Raw,-4.523502319273273,-5.442738942215774,2013,Pre-fire,
2013-06-06,2.7223657044000008e-05,-2.7332988999999987e-06,Raw,-4.565053534997925,-5.563312873421625,2013,Pre-fire,
2013-06-07,2.4927685968e-05,-2.295971076000008e-06,Raw,-4.603318035093208,-5.639033587359741,2013,Pre-fire,
2013-06-08,2.317837467200001e-05,-1.7493112959999905e-06,Raw,-4.6349170211649104,-5.75713289943774,2013,Pre-fire,
2013-06-09,2.1757059244000004e-05,-1.4213154280000058e-06,Raw,-4.662399805683955,-5.847309529786823,2013,Pre-fire,
2013-06-10,2.0445075772000004e-05,-1.3119834719999997e-06,Raw,-4.689411275557163,-5.882071636046037,2013,Pre-fire,
2013-06-11,1.9461088168000003e-05,-9.839876040000014e-07,Raw,-4.710832879784768,-6.007010372654336,2013,Pre-fire,
2013-06-12,1.858643252e-05,-8.74655648000002e-07,Raw,-4.730803960715388,-6.0581628951017175,2013,Pre-fire,
2013-06-13,1.8149104696000003e-05,-4.373278239999976e-07,Raw,-4.741144794053606,-6.359192890765701,2013,Pre-fire,
2013-06-14,1.7711776872000005e-05,-4.373278239999976e-07,Raw,-4.7517378675510304,-6.359192890765701,2013,Pre-fire,
2013-06-15,1.6837121224000003e-05,-8.74655648000002e-07,Raw,-4.773732161257199,-6.0581628951017175,2013,Pre-fire,
2013-06-16,1.5853133620000002e-05,-9.839876040000014e-07,Raw,-4.799884879858687,-6.007010372654336,2013,Pre-fire,
2013-06-17,1.5415805796e-05,-4.37327824000001e-07,Raw,-4.8120337694382815,-6.359192890765699,2013,Pre-fire,
2013-06-18,1.4978477972000003e-05,-4.373278239999976e-07,Raw,-4.8245323149372545,-6.359192890765701,2013,Pre-fire,
2013-06-27,1.9461088168000003e-05,-1.4213154279999957e-06,Raw,-4.710832879784768,-5.847309529786826,2013,Pre-fire,
2013-06-28,1.7274449048000004e-05,-2.1866391199999983e-06,Raw,-4.762595795139239,-5.660222886429681,2013,Pre-fire,
2013-06-29,1.5853133620000002e-05,-1.4213154280000024e-06,Raw,-4.799884879858687,-5.847309529786824,2013,Pre-fire,
2013-06-30,1.4541150148000002e-05,-1.3119834719999997e-06,Raw,-4.837401241126576,-5.882071636046037,2013,Pre-fire,
2013-07-01,1.4103822324000005e-05,-4.373278239999976e-07,Raw,-4.850663171794412,-6.359192890765701,2013,Pre-fire,
2013-07-02,1.3119834720000002e-05,-9.839876040000031e-07,Raw,-4.882071636046037,-6.007010372654335,2013,Pre-fire,
2013-07-03,1.2682506896000002e-05,-4.373278239999993e-07,Raw,-4.896794892866743,-6.3591928907657,2013,Pre-fire,
2013-07-04,1.2245179072000005e-05,-4.373278239999976e-07,Raw,-4.91203485942348,-6.359192890765701,2013,Pre-fire,
2013-07-05,1.1807851248000002e-05,-4.373278240000027e-07,Raw,-4.927829126606712,-6.359192890765697,2013,Pre-fire,
2013-07-06,1.1370523424e-05,-4.373278240000027e-07,Raw,-4.944219542794881,-6.359192890765697,2013,Pre-fire,
2013-07-07,1.0933195600000002e-05,-4.373278239999976e-07,Raw,-4.961252882093662,-6.359192890765701,2013,Pre-fire,
2013-07-08,1.038653582e-05,-5.466597800000021e-07,Raw,-4.983529276804814,-6.262282877757642,2013,Pre-fire,
2013-08-11,6.341253448000001e-06,-1.421315427999999e-06,Raw,-5.197824888530724,-5.847309529786825,2013,Pre-fire,
2013-08-12,5.903925624000001e-06,-4.3732782400000017e-07,Raw,-5.228859122270693,-6.3591928907657,2013,Pre-fire,
2013-08-13,5.466597800000001e-06,-4.3732782400000017e-07,Raw,-5.2622828777576425,-6.3591928907657,2013,Pre-fire,
2014-05-11,0.00013885158412,-2.6239669439999993e-05,Raw,-3.857449161137705,-4.581041640382056,2014,Pre-fire,
2014-05-12,0.000108894628176,-2.9956955944000007e-05,Raw,-3.962993543669963,-4.523502319273273,2014,Pre-fire,
2014-05-13,8.844955240400002e-05,-2.0445075771999987e-05,Raw,-4.053304360481389,-4.689411275557163,2014,Pre-fire,
2014-05-14,7.347107443200001e-05,-1.497847797200001e-05,Raw,-4.133883609039836,-4.8245323149372545,2014,Pre-fire,
2014-05-15,6.264721078800001e-05,-1.0823863643999999e-05,Raw,-4.203098260126271,-4.9656176874961115,2014,Pre-fire,
2014-05-16,5.4447314088000016e-05,-8.199896699999993e-06,Raw,-4.2640235393339445,-5.086191618701962,2014,Pre-fire,
2014-05-17,4.810606064000001e-05,-6.341253448000006e-06,Raw,-4.317800205607474,-5.197824888530724,2014,Pre-fire,
2014-05-20,4.723140499200001e-05,-8.09056474399999e-06,Raw,-4.325769135278749,-5.092021162362686,2014,Pre-fire,
2014-05-21,4.2202135016e-05,-5.0292699760000066e-06,Raw,-4.374665577421907,-5.298495050412087,2014,Pre-fire,
2014-05-22,3.9031508292e-05,-3.1706267239999997e-06,Raw,-4.4085846659814685,-5.498854884194706,2014,Pre-fire,
2014-05-23,3.6298209392000006e-05,-2.7332988999999953e-06,Raw,-4.440114798389625,-5.563312873421625,2014,Pre-fire,
2014-05-24,3.4002238316e-05,-2.2959710760000045e-06,Raw,-4.468492493066824,-5.639033587359742,2014,Pre-fire,
2014-05-25,3.181559919600001e-05,-2.186639119999995e-06,Raw,-4.497359893107754,-5.660222886429682,2014,Pre-fire,
2014-05-26,2.9956955944000007e-05,-1.858643252e-06,Raw,-4.523502319273273,-5.730803960715388,2014,Pre-fire,
2014-05-27,2.8098312692000003e-05,-1.8586432520000035e-06,Raw,-4.551319758762367,-5.730803960715387,2014,Pre-fire,
2014-05-29,2.7223657044000008e-05,-8.746556479999952e-07,Raw,-4.565053534997925,-6.05816289510172,2014,Pre-fire,
2014-05-30,2.5365013792000005e-05,-1.8586432520000035e-06,Raw,-4.595764897202762,-5.730803960715387,2014,Pre-fire,
2014-05-31,2.4053030320000005e-05,-1.3119834719999997e-06,Raw,-4.6188302012714555,-5.882071636046037,2014,Pre-fire,
2014-06-01,2.317837467200001e-05,-8.746556479999952e-07,Raw,-4.6349170211649104,-6.05816289510172,2014,Pre-fire,
2014-06-02,2.2194387068e-05,-9.839876040000082e-07,Raw,-4.653756844180449,-6.007010372654333,2014,Pre-fire,
2014-06-03,2.0882403596e-05,-1.311983472000003e-06,Raw,-4.680219514845934,-5.882071636046036,2014,Pre-fire,
2014-06-04,2.0007747948000003e-05,-8.746556479999952e-07,Raw,-4.698801792363232,-6.05816289510172,2014,Pre-fire,
2014-06-05,1.9461088168000003e-05,-5.466597800000004e-07,Raw,-4.710832879784768,-6.2622828777576425,2014,Pre-fire,
2014-06-06,1.858643252e-05,-8.74655648000002e-07,Raw,-4.730803960715388,-6.0581628951017175,2014,Pre-fire,
2014-06-07,1.7711776872000005e-05,-8.746556479999952e-07,Raw,-4.7517378675510304,-6.05816289510172,2014,Pre-fire,
2014-06-08,1.7274449048000004e-05,-4.37327824000001e-07,Raw,-4.762595795139239,-6.359192890765699,2014,Pre-fire,
2014-06-09,1.6837121224000003e-05,-4.37327824000001e-07,Raw,-4.773732161257199,-6.359192890765699,2014,Pre-fire,
2014-06-10,1.6290461444000003e-05,-5.466597800000004e-07,Raw,-4.788066613681387,-6.2622828777576425,2014,Pre-fire,
2014-06-11,1.5415805796e-05,-8.74655648000002e-07,Raw,-4.8120337694382815,-6.0581628951017175,2014,Pre-fire,
2014-06-18,1.6837121224000003e-05,-3.6079545480000007e-06,Raw,-4.773732161257199,-5.442738942215774,2014,Pre-fire,
2014-06-19,1.5415805796e-05,-1.4213154280000024e-06,Raw,-4.8120337694382815,-5.847309529786824,2014,Pre-fire,
2014-06-20,1.4541150148000002e-05,-8.746556479999986e-07,Raw,-4.837401241126576,-6.058162895101719,2014,Pre-fire,
2014-06-21,1.4103822324000005e-05,-4.373278239999976e-07,Raw,-4.850663171794412,-6.359192890765701,2014,Pre-fire,
2014-06-22,1.3666494500000002e-05,-4.373278240000027e-07,Raw,-4.864342869085605,-6.359192890765697,2014,Pre-fire,
2014-06-23,1.3119834720000002e-05,-5.466597800000004e-07,Raw,-4.882071636046037,-6.2622828777576425,2014,Pre-fire,
2014-06-24,1.2682506896000002e-05,-4.373278239999993e-07,Raw,-4.896794892866743,-6.3591928907657,2014,Pre-fire,
2014-06-28,2.0882403596e-05,-4.373278240000044e-07,Raw,-4.680219514845934,-6.359192890765695,2014,Pre-fire,
2014-06-29,1.7711776872000005e-05,-3.170626723999993e-06,Raw,-4.7517378675510304,-5.4988548841947065,2014,Pre-fire,
2014-06-30,1.5853133620000002e-05,-1.8586432520000035e-06,Raw,-4.799884879858687,-5.730803960715387,2014,Pre-fire,
2014-07-01,1.4541150148000002e-05,-1.3119834719999997e-06,Raw,-4.837401241126576,-5.882071636046037,2014,Pre-fire,
2014-07-02,1.4103822324000005e-05,-4.373278239999976e-07,Raw,-4.850663171794412,-6.359192890765701,2014,Pre-fire,
2014-07-03,1.3119834720000002e-05,-9.839876040000031e-07,Raw,-4.882071636046037,-6.007010372654335,2014,Pre-fire,
2014-07-04,1.2682506896000002e-05,-4.373278239999993e-07,Raw,-4.896794892866743,-6.3591928907657,2014,Pre-fire,
2014-07-05,1.2245179072000005e-05,-4.373278239999976e-07,Raw,-4.91203485942348,-6.359192890765701,2014,Pre-fire,
2014-07-06,1.1807851248000002e-05,-4.373278240000027e-07,Raw,-4.927829126606712,-6.359192890765697,2014,Pre-fire,
2014-07-07,1.1370523424e-05,-4.373278240000027e-07,Raw,-4.944219542794881,-6.359192890765697,2014,Pre-fire,
2014-07-08,1.0933195600000002e-05,-4.373278239999976e-07,Raw,-4.961252882093662,-6.359192890765701,2014,Pre-fire,
2014-07-09,1.038653582e-05,-5.466597800000021e-07,Raw,-4.983529276804814,-6.262282877757642,2014,Pre-fire,
2014-07-10,9.949207996000002e-06,-4.373278239999976e-07,Raw,-5.002211489772568,-6.359192890765701,2014,Pre-fire,
